student_id,name,age,grade_level,location,subjects,enrollment_date,tutor_id,tutor_name,tutor_experience_years,tutor_rating,pre_tutoring_score,post_tutoring_score,improvement_percentage
25323fd3-c9f3-4bf8-8d03-cbddcc869dea,William Stephens,7,7,East Michelle,"English, Chemistry",2023-07-20,64d2a318-4388-438a-82bc-a728ec207495,Marie Larson,20,3.8,91,92,1.1
de6d2d7e-9f31-4acb-a362-dbc180245320,Sara Lyons,10,1,West Johnburgh,"Science, Geography",2022-02-05,9ed03a7e-cfc8-4b4e-8ab6-8ee401975d43,Selena Navarro,8,4.5,98,99,1.02
feeac13d-5813-42c2-a33e-383454e27ea6,Lisa Butler PhD,13,7,West Ashleyhaven,Physics,2020-08-21,778d028c-e45e-45b9-a9f8-2b8b7dd5d97e,Sherri Richardson,11,4.3,64,72,12.5
0f013f4e-7396-4f8e-baa8-3536d3d779d5,David Russell,15,2,West Deniseborough,"Physics, Geography",2020-10-03,9be82d6c-01c5-492b-b1d6-ec10cceeba87,Christopher Aguirre,13,3.6,55,95,72.73
796f9881-572a-4b53-ab6b-7b4229502326,Kevin Ferrell,15,9,Kathleenville,"Science, Geography, Physics",2023-02-18,900e7701-f888-432e-b45a-6a8736e11fc9,Robert Thompson,20,4.0,71,95,33.8
95d18051-42cb-4d1d-bfc5-73d5fd0ba70e,Jessica Howard,10,5,Port Michelletown,"Geography, English, Math",2023-11-04,08153b1f-f77b-4c86-aa32-49e632ab7704,Nicole Macdonald,12,4.2,78,100,28.21
735b3a80-3fbd-4eed-b23d-c8f5b17078ee,Stephanie Stanley,6,8,Alexanderberg,"Geography, Chemistry, Physics",2022-12-27,09b12bc9-8805-4048-b53a-7cec4fbf545a,Christopher Kemp,3,4.5,65,74,13.85
f0022e2e-2bd4-4ea0-8bbd-6b2f42f378f2,Adrian Smith,16,5,Jennyport,Geography,2020-12-23,7b2f84a1-db45-435d-a332-8206f963aee1,Victoria Humphrey,9,4.9,74,86,16.22
185aeb98-3d9f-4e80-bba6-857733964543,Jennifer Clay,9,6,New James,History,2024-03-07,fea0eb70-ca8b-425c-baab-6a44182165fc,Jacob Melendez,15,4.5,75,98,30.67
2ea60b99-fa7f-48bf-b044-284a47acf2f6,Scott Sanders,10,9,North Joshuamouth,Geography,2020-12-25,d9836a1f-bad8-4e6a-9f5c-e777dae3c720,Carlos Sims,2,3.6,51,96,88.24
5419eefc-d5e7-4e3f-a736-17d94d7bd307,Brian Hoffman,6,8,Wellsmouth,"Physics, Science, History",2021-01-21,a83ae027-01d1-4888-8541-01742e34cc4c,Jennifer Chen,12,4.7,92,95,3.26
82f4b48a-78a5-4d6b-b2de-d00f63e86951,Jason Sullivan,6,11,Lake Teresaberg,"Chemistry, Math, Physics",2020-01-16,114eb0da-b17b-48ae-9eb5-b9e5d838f3ce,Sabrina Nelson,18,4.2,83,86,3.61
20d5c16e-9611-49cf-bfbd-fd47dc7972f0,Mr. Richard Reed,9,5,East Heather,"Math, English",2021-12-16,d3c94fc4-71da-4538-bfdb-8ef3619b351e,Michelle Curry,17,4.8,69,77,11.59
0063b5c9-24fa-4196-b801-59870008cccf,Paul Chavez,14,2,East Nicholas,"Geography, History, English",2023-12-03,cf4d5d14-adc0-4cdf-be29-781507814bf4,Joseph Dunn,18,4.3,73,81,10.96
afb120f4-14d4-4ad6-9dfa-e808afd86432,Tammy Foster,18,8,Blaketown,History,2022-04-19,ad26ebe4-cadf-4be2-868f-63654405962b,Jeremy Page,4,3.8,93,100,7.53
7d5d9031-e80b-47eb-a499-99cf87e51bbc,Joshua Jones,16,1,Goodwinborough,"Science, Geography, English",2023-07-26,e309b6b2-7e28-4b78-ab5c-31226e939338,Jeffrey Harris,17,3.7,74,91,22.97
78edd1c6-e981-44a4-b894-cf22c2dc9456,Michael Gomez,9,8,Ortizshire,"History, Math",2020-11-23,d2e922b3-e80a-4294-b3cf-eea6aac41158,Cody Myers,5,3.8,93,99,6.45
028d042b-2d8b-4b41-990e-83da586f1721,Crystal Diaz,14,12,East Aaron,Geography,2021-01-17,39e72e2a-cabf-4d94-8bea-ce4de4f44028,Alexandria Gutierrez,19,4.1,61,97,59.02
56525ce0-3725-4d0c-b9c4-5c38b440ffe0,Andrew Martin,11,6,West Diamondberg,"Math, Chemistry",2020-07-16,2308b506-cf31-42c4-925b-65b14483cf58,Jack Marsh,3,3.9,89,89,0.0
62fda854-775e-4ec3-9c9d-03f309018aee,Brian Osborne,16,2,North Carmenberg,Biology,2022-10-03,cfa243f7-74a4-4022-a7b1-5c59cf1b0e9c,Robert Turner,11,3.6,67,75,11.94
4fdc1351-5ba8-40dc-a45d-b6ca6f6a2196,Gary Hatfield,12,8,Reyeschester,"Geography, Chemistry",2022-03-30,29c5de2a-50ec-47bf-a933-312316653367,Henry Reeves,1,4.7,95,98,3.16
039d60ba-9c99-4735-95a6-52a708fce7af,Brian Joseph,9,4,New Angela,"History, Geography, Biology",2023-10-27,cc800b04-07b0-4900-8154-1c1e420fedb8,Erin Wu,20,4.9,70,83,18.57
310dfbf4-d741-4ae8-8fa7-1765e757155d,Edward Terry,17,10,Fosterberg,Geography,2023-10-01,0c7c9761-a617-4e49-844e-c9a812c19b82,Carolyn Fischer,17,4.5,52,93,78.85
3e37355e-fbdc-478a-bf33-551df6292535,Joanna Hill,16,9,Dudleyfurt,"Biology, Math",2022-03-13,5286369e-1eff-4078-b985-577fc069f48d,David Kelley,5,4.1,70,90,28.57
afb120f4-14d4-4ad6-9dfa-e808afd86432,Tammy Foster,18,8,Blaketown,History,2022-04-19,114eb0da-b17b-48ae-9eb5-b9e5d838f3ce,Sabrina Nelson,18,4.2,52,92,76.92
3e37355e-fbdc-478a-bf33-551df6292535,Joanna Hill,16,9,Dudleyfurt,"Biology, Math",2022-03-13,770bd8a7-91fd-4815-ae3f-32e8d22428c0,Aaron Vaughn,11,4.7,57,82,43.86
b0f1bb1d-8e10-4ed6-92d0-72230b20ee0f,Lynn Herring,10,12,Laurenland,Biology,2020-09-07,d866e735-f4a6-4316-8851-c1df7d1e162d,Glenn Warren,7,4.9,61,74,21.31
7baf204d-7c6d-44a8-84ee-50715745ef5a,Sonia Barnes,7,12,Lake Destiny,"English, History",2022-12-05,fdfcbce0-d6fd-4516-ab1a-37c623ed6d79,Stuart Shepard,3,4.6,51,62,21.57
e3e70682-c209-4cac-a29f-6fbed82c07cd,David Dixon,13,8,Hullport,Science,2024-01-20,b8ed3aa4-681b-470b-82e4-dc34a7f83cd9,Alex Peters,5,3.5,55,61,10.91
4b5ca436-953c-478e-a106-7a8cd7a3283c,Renee Jones,11,9,New Mistyton,"Physics, Chemistry",2020-07-25,df0b60b9-6234-439f-beb9-13924c041d5a,Haley Jackson,6,4.7,65,90,38.46
f6aca9b4-5e14-4c30-bd2c-db8d39ebfa32,Peter Hall,12,1,Lake Kimberly,"Science, Chemistry",2023-01-20,81992dc5-d748-4a76-80aa-f97e454b57c1,Scott Stanley,13,4.2,86,87,1.16
09e469e6-ec62-42c8-a648-ee38e07405eb,Stephanie Leblanc,14,3,Masseyhaven,Math,2022-05-06,b473e514-20a7-446b-b9c8-d852760eff62,Daniel Moore,1,4.8,78,95,21.79
5e87905a-a1fd-4df1-b1df-24d93f80c31f,Kendra Bennett,13,8,South Suzannemouth,Science,2023-10-03,3e3292db-b0bd-4bdd-abbf-9e6d9e19e188,James Garcia,16,4.5,86,90,4.65
4fe4b735-5c29-46da-81d7-fbe99df497f1,Alexander Stokes,13,2,New Michellehaven,Science,2023-02-15,a9c633e2-7c11-4797-b6bf-aa9b641d2571,Charles Morse,14,4.5,73,82,12.33
50f0fc2b-6ae0-4d52-adb3-28cbf3158c0c,Adrian Fischer,17,7,East Davidborough,Geography,2022-07-28,81992dc5-d748-4a76-80aa-f97e454b57c1,Scott Stanley,13,4.2,63,63,0.0
ef6ed981-be23-4d25-ac78-8719d9371f2a,Melissa Brown,8,8,North Matthewburgh,"History, Science",2022-04-06,3da104bc-f565-482a-b9a9-75ca28b671b8,Joseph Green,14,4.4,51,75,47.06
4fe4b735-5c29-46da-81d7-fbe99df497f1,Alexander Stokes,13,2,New Michellehaven,Science,2023-02-15,5e3fafbf-fc06-43de-adb3-a8a79e9e44c5,Christine Cortez,11,4.4,100,100,0.0
796f9881-572a-4b53-ab6b-7b4229502326,Kevin Ferrell,15,9,Kathleenville,"Science, Geography, Physics",2023-02-18,be98e6d2-0bf2-41da-830e-055ceb76dbed,Dr. Whitney Wong,3,3.7,90,97,7.78
1624d318-a326-42e8-a1ab-17c0766229cc,Mr. Aaron Hale,16,10,Smithport,"History, Geography",2020-12-21,746c8933-eee6-4c71-ae16-6b743841ed43,Kimberly Harris,15,3.6,52,97,86.54
82f4b48a-78a5-4d6b-b2de-d00f63e86951,Jason Sullivan,6,11,Lake Teresaberg,"Chemistry, Math, Physics",2020-01-16,9be82d6c-01c5-492b-b1d6-ec10cceeba87,Christopher Aguirre,13,3.6,78,83,6.41
47b3df41-67c2-4355-8312-1af68b32992a,Alison Nelson,10,3,North Jonathanhaven,"History, Chemistry",2023-05-16,6a372851-02c1-40b0-bce7-774272280d9a,Curtis Riley,5,3.6,67,93,38.81
99c7abea-6756-464d-8864-9f787eaf1679,Christopher Kramer,13,3,South Davidtown,Chemistry,2024-02-01,180aa66a-e45f-4e18-9b85-f2b467706bef,Kenneth Garcia,10,5.0,73,95,30.14
03729e33-c550-4d2b-909e-7f7862f25291,Kevin Mcdaniel,11,4,East Andrew,"Math, English, Science",2022-10-01,9bbab50a-969d-4830-9b08-492ec413e9ba,Tyler Parsons,10,4.2,100,100,0.0
42af9fc3-8577-4e9a-9d84-f39e71545a13,Thomas Moon,9,4,Lake Marytown,History,2024-03-13,7a31daf1-2dcb-410e-b7a1-5f3beb5dc17d,Willie Weber,6,4.5,60,73,21.67
7ad5af81-7267-4417-ac02-3a99e4c80a29,Christopher Howard,16,3,Lake Leah,Science,2024-03-23,2308b506-cf31-42c4-925b-65b14483cf58,Jack Marsh,3,3.9,71,84,18.31
ac7c8803-e01b-4f50-b5d9-7ef760ef1471,Jennifer Morales,11,8,Bartonton,"History, Biology, Science",2021-05-29,7a31daf1-2dcb-410e-b7a1-5f3beb5dc17d,Willie Weber,6,4.5,81,89,9.88
50f0fc2b-6ae0-4d52-adb3-28cbf3158c0c,Adrian Fischer,17,7,East Davidborough,Geography,2022-07-28,e1bd8bab-1a6e-4ef7-9470-08340af23ed3,Michael Torres,3,4.7,78,82,5.13
35045f77-c317-43d4-afa4-f554feb46b24,Kelli Hughes,16,8,Jasonshire,"Chemistry, Biology, Geography",2022-10-20,d2e922b3-e80a-4294-b3cf-eea6aac41158,Cody Myers,5,3.8,67,87,29.85
7d5d9031-e80b-47eb-a499-99cf87e51bbc,Joshua Jones,16,1,Goodwinborough,"Science, Geography, English",2023-07-26,a9c633e2-7c11-4797-b6bf-aa9b641d2571,Charles Morse,14,4.5,85,88,3.53
35783f66-2114-42d6-90ea-1324862f78e1,Jill Clarke,14,10,Simmonsfort,English,2023-04-25,52f29d2c-3747-414b-9140-e8ae892324d6,Victoria Moran,16,4.8,63,89,41.27
7baf204d-7c6d-44a8-84ee-50715745ef5a,Sonia Barnes,7,12,Lake Destiny,"English, History",2022-12-05,770bd8a7-91fd-4815-ae3f-32e8d22428c0,Aaron Vaughn,11,4.7,76,94,23.68
64348207-3415-44cc-b7fd-7fd135cb60f2,Anne Morales DDS,10,9,Curryburgh,"Math, Biology",2020-04-10,6f6972a5-57ed-4cd1-b048-d3c90ff34b4c,Rebekah Howe,17,4.1,57,96,68.42
f7f1bb27-8066-4563-a0c3-0ce957ac59f2,Michael Barr,15,5,Jimmyfurt,Science,2022-12-12,85b3a01e-e414-4592-92ce-51fd55ed6029,Danny Harper,8,4.6,85,86,1.18
67f8ab57-0572-4bb5-8bee-2ebdb44788bd,Scott Richards,13,11,Fernandeztown,"Math, Science, History",2021-02-27,c6eb245e-4b7b-427a-a20e-222447d35352,Gloria Gutierrez,11,4.8,56,74,32.14
35045f77-c317-43d4-afa4-f554feb46b24,Kelli Hughes,16,8,Jasonshire,"Chemistry, Biology, Geography",2022-10-20,0c7c9761-a617-4e49-844e-c9a812c19b82,Carolyn Fischer,17,4.5,92,97,5.43
fea2a33a-51d1-4bcd-9a23-754bef38d426,Justin Mitchell,13,10,Lake Kenneth,Physics,2023-10-04,b97155a0-d334-4b0a-a96e-77d2ea853efa,Mark Montoya,6,4.1,56,69,23.21
4574a37e-9dbf-493f-bc03-1029253053ae,Chad Bridges,17,6,Dicksonburgh,"Physics, Geography",2021-09-09,eed5c0da-b11e-4b43-a1d9-8c6456eebfe7,Victoria Jackson,1,3.6,99,100,1.01
ebba80d2-820b-451d-9b3a-efa6c7d02862,Allison Day,11,5,New Robert,"Geography, Science",2021-10-08,aaa91ed4-7be1-451a-bc12-55417d534839,Vincent Roth,16,4.9,78,92,17.95
e5e6190b-28da-4b89-8130-8a09cddd03bb,David Espinoza,11,6,Fisherburgh,"Biology, Physics, Chemistry",2023-07-26,52f29d2c-3747-414b-9140-e8ae892324d6,Victoria Moran,16,4.8,81,81,0.0
5e87905a-a1fd-4df1-b1df-24d93f80c31f,Kendra Bennett,13,8,South Suzannemouth,Science,2023-10-03,39e72e2a-cabf-4d94-8bea-ce4de4f44028,Alexandria Gutierrez,19,4.1,69,88,27.54
a6894303-e807-492d-b4ca-0c564d390362,Rachel Lee,10,11,Stephenland,"History, Science, Chemistry",2020-02-26,4d01cc36-0091-4b3d-918b-55fde8968a9f,Nicole Garcia,13,4.8,98,100,2.04
6239f30a-7052-4bb6-90c6-735014b3f264,Kimberly Arnold,17,11,East Douglasfurt,"Biology, History, Geography",2024-05-07,4d01cc36-0091-4b3d-918b-55fde8968a9f,Nicole Garcia,13,4.8,79,87,10.13
700b1433-f5d6-4476-a0f1-2d46e775f27e,Paul Fox,17,1,New Johnport,Biology,2022-04-14,0c7c9761-a617-4e49-844e-c9a812c19b82,Carolyn Fischer,17,4.5,52,92,76.92
62fda854-775e-4ec3-9c9d-03f309018aee,Brian Osborne,16,2,North Carmenberg,Biology,2022-10-03,7a31daf1-2dcb-410e-b7a1-5f3beb5dc17d,Willie Weber,6,4.5,92,97,5.43
0a9d499c-a269-4c2d-a14f-1ddc4bc972ce,Jeffrey Fleming,14,12,Nicholasborough,"English, Math, Geography",2022-12-13,29c5de2a-50ec-47bf-a933-312316653367,Henry Reeves,1,4.7,77,92,19.48
64348207-3415-44cc-b7fd-7fd135cb60f2,Anne Morales DDS,10,9,Curryburgh,"Math, Biology",2020-04-10,74020ea1-9b39-485e-89cf-17ba2a51d1ea,Victoria Crawford,20,4.1,54,55,1.85
4fe4b735-5c29-46da-81d7-fbe99df497f1,Alexander Stokes,13,2,New Michellehaven,Science,2023-02-15,7c30634a-ac60-4a5d-89dd-3b0ea29d06e0,Michael Reynolds,19,3.9,94,94,0.0
b287c440-7881-407d-ae77-1359677abeb7,Amy Fletcher,18,7,Jamesberg,Science,2021-11-18,8bebbe5b-9013-4c05-9cd7-8bd28fbc9bba,Jamie Barnes,10,4.3,55,67,21.82
6239f30a-7052-4bb6-90c6-735014b3f264,Kimberly Arnold,17,11,East Douglasfurt,"Biology, History, Geography",2024-05-07,c317310d-db21-41c5-9551-d5e34f47bc94,Chelsea Banks,2,3.8,64,66,3.12
a53011a2-3d74-49ee-a514-1471ea951570,Dr. Benjamin King,7,1,Nicolestad,Math,2020-03-08,8b67e0d3-05d7-4967-ad96-35ef1426a5dc,Patrick Stevenson,3,4.4,79,90,13.92
f20e8bda-39cc-4d88-832f-594d0b82b61c,Andrea Brown,10,7,Taylorborough,"Math, Physics, Science",2023-10-26,73de1a9e-87f3-4a2b-ac0e-b235e6effcd1,Pamela Sims,10,3.9,55,57,3.64
a4b0c73b-f74e-41a1-a2e5-b72606b9370b,Mark Wise,15,5,Mcdonaldshire,"Science, Geography",2024-05-26,73de1a9e-87f3-4a2b-ac0e-b235e6effcd1,Pamela Sims,10,3.9,59,71,20.34
b0f1bb1d-8e10-4ed6-92d0-72230b20ee0f,Lynn Herring,10,12,Laurenland,Biology,2020-09-07,900e7701-f888-432e-b45a-6a8736e11fc9,Robert Thompson,20,4.0,92,99,7.61
89421c6d-764a-4510-9acb-a5888397d412,Denise Smith,10,1,East Jessicabury,"Physics, Math",2021-11-08,df0b60b9-6234-439f-beb9-13924c041d5a,Haley Jackson,6,4.7,95,99,4.21
f0022e2e-2bd4-4ea0-8bbd-6b2f42f378f2,Adrian Smith,16,5,Jennyport,Geography,2020-12-23,b97155a0-d334-4b0a-a96e-77d2ea853efa,Mark Montoya,6,4.1,90,98,8.89
29c836e0-3130-4e46-af79-75467e5168dc,Ryan Robbins,8,9,Gonzalesmouth,"Math, English",2023-12-26,8c662964-801f-4c5f-b21a-11284586ce14,Ashley Gonzales,19,4.2,50,81,62.0
17fd3736-b7ef-441c-9e00-ea6dca24be4d,Marc Williams,15,1,East Tina,"Science, Chemistry",2022-06-18,d866e735-f4a6-4316-8851-c1df7d1e162d,Glenn Warren,7,4.9,68,81,19.12
1e70e799-33a1-41c2-ad4a-b155c09fcd8f,David Davidson DVM,18,12,New Dustin,"English, Biology",2021-09-07,aaa91ed4-7be1-451a-bc12-55417d534839,Vincent Roth,16,4.9,66,99,50.0
af273f40-55cd-472e-8b10-cf68b7691470,Victor Bond,10,1,Ayalaview,Geography,2021-05-06,5e3fafbf-fc06-43de-adb3-a8a79e9e44c5,Christine Cortez,11,4.4,91,98,7.69
425832c0-142a-4c95-9908-2a42b4480761,James Lee,12,8,Kristenfurt,History,2020-07-02,a8e19b83-21ab-4e3d-bdf4-ff097d87d793,Joseph Powers,20,3.5,94,98,4.26
abf0f4bd-4af0-46fe-9bbd-d1f416f14aad,David Kelly,14,12,Morganfort,"English, Math, Biology",2023-05-04,b7b52ef6-e781-471b-bd62-91167a764f13,Martha Lee,12,3.8,55,91,65.45
181a218e-cfd6-4560-9c05-c1f3241d3e27,Sean Morrow,15,9,New Angelica,Math,2020-01-22,d866e735-f4a6-4316-8851-c1df7d1e162d,Glenn Warren,7,4.9,94,95,1.06
04e6748a-7f3a-47dc-b339-0a6ea0b87e45,Danielle Snow,10,1,Jacobchester,English,2020-08-30,9be82d6c-01c5-492b-b1d6-ec10cceeba87,Christopher Aguirre,13,3.6,60,79,31.67
2ea60b99-fa7f-48bf-b044-284a47acf2f6,Scott Sanders,10,9,North Joshuamouth,Geography,2020-12-25,e1bd8bab-1a6e-4ef7-9470-08340af23ed3,Michael Torres,3,4.7,88,96,9.09
09e469e6-ec62-42c8-a648-ee38e07405eb,Stephanie Leblanc,14,3,Masseyhaven,Math,2022-05-06,a9c633e2-7c11-4797-b6bf-aa9b641d2571,Charles Morse,14,4.5,78,89,14.1
889c8ae2-4e3c-4f2d-8332-559dcad00273,Joseph Wright,7,1,North Robert,"Biology, Geography, History",2022-06-19,180aa66a-e45f-4e18-9b85-f2b467706bef,Kenneth Garcia,10,5.0,58,61,5.17
9bc69882-5a7c-431a-a275-9469c28d2ad5,Lori Lester,11,1,New Maryhaven,"Math, Physics, Science",2023-01-19,00513063-020a-4a12-855d-fed45fa7cb00,Patrick Schwartz,14,4.4,51,96,88.24
8930d179-52ab-493f-91ab-f5e5cb775e24,Frederick Johnson,6,3,East Miguelborough,"Physics, Science",2022-12-10,5286369e-1eff-4078-b985-577fc069f48d,David Kelley,5,4.1,53,68,28.3
af273f40-55cd-472e-8b10-cf68b7691470,Victor Bond,10,1,Ayalaview,Geography,2021-05-06,d7fab5bc-1dc1-4ea2-af06-771ef7f6b599,Kelli Warner,3,4.0,60,84,40.0
99c7abea-6756-464d-8864-9f787eaf1679,Christopher Kramer,13,3,South Davidtown,Chemistry,2024-02-01,4f73efb1-70dc-4c84-b569-62c2706c360e,Darrell Rivera,2,4.9,50,50,0.0
3e581dd5-eed1-4368-9811-6722277dfc7b,Tara Morgan,11,2,North Erin,History,2023-04-22,74020ea1-9b39-485e-89cf-17ba2a51d1ea,Victoria Crawford,20,4.1,61,87,42.62
01847803-d840-4ccb-a446-eceecaa0a679,Brittney Guerrero,16,8,Wardton,"Biology, Math",2023-07-02,00513063-020a-4a12-855d-fed45fa7cb00,Patrick Schwartz,14,4.4,72,77,6.94
b287c440-7881-407d-ae77-1359677abeb7,Amy Fletcher,18,7,Jamesberg,Science,2021-11-18,778d028c-e45e-45b9-a9f8-2b8b7dd5d97e,Sherri Richardson,11,4.3,67,84,25.37
a8294aab-afaf-4b68-a05b-f9e7c42b43fa,Patricia Rodriguez,7,4,Port Jacobfort,"English, Biology",2022-07-03,b397b350-838a-425d-b436-915272e99ed1,William Miller,16,4.0,79,85,7.59
78edd1c6-e981-44a4-b894-cf22c2dc9456,Michael Gomez,9,8,Ortizshire,"History, Math",2020-11-23,114eb0da-b17b-48ae-9eb5-b9e5d838f3ce,Sabrina Nelson,18,4.2,91,98,7.69
ee4b0498-a5f3-4a63-a5cb-ed9fa5794917,Bradley Collins,8,8,Lake Bryan,History,2021-03-05,a3455904-0830-47b4-9b5e-ea1f8eace752,James Burch,20,4.2,89,94,5.62
d466c772-5df5-472b-9ba4-8aa0aab6941b,Kathryn Barker,15,8,North Timothy,Biology,2021-09-12,4d433c1f-4e25-442b-8c45-89b5bbd4b4ed,Kevin Adams,20,3.6,100,100,0.0
01ed02db-d663-4406-a90a-f02131d4f7df,Ryan Zimmerman,6,10,South Nicole,"English, Biology, Science",2022-04-02,c6eb245e-4b7b-427a-a20e-222447d35352,Gloria Gutierrez,11,4.8,90,95,5.56
7ad5af81-7267-4417-ac02-3a99e4c80a29,Christopher Howard,16,3,Lake Leah,Science,2024-03-23,e412eb0b-d260-430d-aedc-5fdd27ef0967,Benjamin Garcia DVM,9,4.2,66,83,25.76
f0022e2e-2bd4-4ea0-8bbd-6b2f42f378f2,Adrian Smith,16,5,Jennyport,Geography,2020-12-23,0c7c9761-a617-4e49-844e-c9a812c19b82,Carolyn Fischer,17,4.5,63,71,12.7
0c15a575-09c6-4c1d-80f2-460382951fe0,Ashley Carr,15,9,Lake Kristin,Physics,2020-03-23,e1bd8bab-1a6e-4ef7-9470-08340af23ed3,Michael Torres,3,4.7,58,85,46.55
4574a37e-9dbf-493f-bc03-1029253053ae,Chad Bridges,17,6,Dicksonburgh,"Physics, Geography",2021-09-09,a83ae027-01d1-4888-8541-01742e34cc4c,Jennifer Chen,12,4.7,83,92,10.84
6f9179cf-0018-4cfe-8eb0-92207984f33f,William Williams,16,10,Anthonystad,"Math, History",2023-02-15,ef137c97-1058-4f45-a539-021523c0b469,Andrew Burns,20,4.7,69,74,7.25
a2237d40-d836-4a33-8467-36ce24dbac94,Michael Wilson,14,7,Lukeland,"Chemistry, Math",2023-01-21,fea0eb70-ca8b-425c-baab-6a44182165fc,Jacob Melendez,15,4.5,100,100,0.0
89421c6d-764a-4510-9acb-a5888397d412,Denise Smith,10,1,East Jessicabury,"Physics, Math",2021-11-08,e1bd8bab-1a6e-4ef7-9470-08340af23ed3,Michael Torres,3,4.7,71,94,32.39
3a05c0b7-3ddf-45b2-8151-28dbaf8c96a9,Dr. Donald Smith MD,11,4,Christopherport,"Chemistry, English, Geography",2023-08-05,7f571b98-2bc3-4de0-9d08-20e0a24921ff,Keith Watkins,16,4.1,61,97,59.02
e93b4418-b170-41ed-9b04-0be38f41d3e4,Jordan West,18,11,South Amy,Physics,2021-02-04,aaa91ed4-7be1-451a-bc12-55417d534839,Vincent Roth,16,4.9,82,94,14.63
4cea2df0-0a66-4c4e-a168-1081399f8a8f,Ryan Rivera,14,3,Port Eduardo,"English, Geography, Physics",2023-12-02,ef381237-19a0-4532-9219-7d9333a70c3d,Mr. John Heath,14,4.7,59,77,30.51
033c1469-4f06-4a18-b4a2-64447d3c279b,Kristi Martin,13,9,Lambfort,History,2022-09-02,df0b60b9-6234-439f-beb9-13924c041d5a,Haley Jackson,6,4.7,91,96,5.49
63c2523d-4b32-4c86-b5d5-870de79d1be2,Dale Anthony,14,7,Jessicaton,"Chemistry, English, Science",2021-08-19,783d4a6d-4d4e-4e29-99c5-e64cb8c6773e,Elizabeth Meyers,6,4.2,62,86,38.71
4ae302f3-b31e-4be8-a3ef-802edf8693ce,Cristina Walton,9,6,Jameschester,"English, Biology, History",2023-12-02,b8ecfe83-3a61-4c6c-a6ab-5199de931896,Shannon Trujillo,15,3.8,68,88,29.41
40aaec7a-bf1d-4687-9a1e-c04271d04b0f,Seth Chambers,9,3,New Christopher,"English, History, Science",2020-08-06,8b67e0d3-05d7-4967-ad96-35ef1426a5dc,Patrick Stevenson,3,4.4,89,91,2.25
ee4b0498-a5f3-4a63-a5cb-ed9fa5794917,Bradley Collins,8,8,Lake Bryan,History,2021-03-05,0c445964-acdb-4ccc-900d-cfdbc413b8e8,Monique Jacobson,4,3.9,81,84,3.7
675e0c52-1eb9-4739-b8ac-dd816522ff46,Anthony Nelson,10,7,West Erinshire,"History, Physics, Math",2022-06-19,140895d0-281b-4255-8fc7-6634cea323b4,Peter Boyer,8,5.0,79,95,20.25
abf0f4bd-4af0-46fe-9bbd-d1f416f14aad,David Kelly,14,12,Morganfort,"English, Math, Biology",2023-05-04,9067f726-4ce6-4c93-99b6-edfad219c778,Andrew Smith,16,4.4,77,84,9.09
59f88a69-0466-4d6b-96ba-d500ded1b802,Karen Martinez,10,6,Christopherview,"Biology, Math",2021-11-16,8506b30c-2513-4e03-be8f-ed3dfde60dd4,Sarah Hester,20,4.9,67,74,10.45
62fda854-775e-4ec3-9c9d-03f309018aee,Brian Osborne,16,2,North Carmenberg,Biology,2022-10-03,eed5c0da-b11e-4b43-a1d9-8c6456eebfe7,Victoria Jackson,1,3.6,50,79,58.0
4b5ca436-953c-478e-a106-7a8cd7a3283c,Renee Jones,11,9,New Mistyton,"Physics, Chemistry",2020-07-25,7fdf2229-2ce4-4e41-9961-640123d8c480,David Martinez,18,4.6,81,97,19.75
15d51b49-92a9-4177-b85e-cebcc0038e5a,Maria Garcia,8,9,Sanchezton,"Geography, English, History",2020-04-03,4d01cc36-0091-4b3d-918b-55fde8968a9f,Nicole Garcia,13,4.8,99,100,1.01
ce65b211-a3c9-48d7-aceb-18652fc339b9,Jason Arroyo,11,7,West Michael,History,2022-09-02,eed5c0da-b11e-4b43-a1d9-8c6456eebfe7,Victoria Jackson,1,3.6,89,96,7.87
bc52b34e-cdfa-4cc8-8805-ae3188a0edce,Dr. Olivia Cunningham,18,10,South Stephanieburgh,"Physics, History, Biology",2020-01-10,9067f726-4ce6-4c93-99b6-edfad219c778,Andrew Smith,16,4.4,88,88,0.0
567e5862-ef15-4673-a1df-3da79d44c93e,Tracy Reeves,14,11,Kristinaberg,Biology,2023-04-19,a8e19b83-21ab-4e3d-bdf4-ff097d87d793,Joseph Powers,20,3.5,56,64,14.29
abf0f4bd-4af0-46fe-9bbd-d1f416f14aad,David Kelly,14,12,Morganfort,"English, Math, Biology",2023-05-04,36cc66a4-03a7-490a-b25c-c9a3edbc59fe,Michelle Mullins,14,4.7,56,60,7.14
78edd1c6-e981-44a4-b894-cf22c2dc9456,Michael Gomez,9,8,Ortizshire,"History, Math",2020-11-23,4d01cc36-0091-4b3d-918b-55fde8968a9f,Nicole Garcia,13,4.8,77,89,15.58
5e87905a-a1fd-4df1-b1df-24d93f80c31f,Kendra Bennett,13,8,South Suzannemouth,Science,2023-10-03,d7fab5bc-1dc1-4ea2-af06-771ef7f6b599,Kelli Warner,3,4.0,65,82,26.15
606e8502-002f-4cc4-896b-fafff5b7751f,Tony Dominguez,17,5,East Kimberly,Geography,2021-05-08,08153b1f-f77b-4c86-aa32-49e632ab7704,Nicole Macdonald,12,4.2,56,90,60.71
